satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.09,0.9,many,256,long,0,1,0,support,low
0.44,0.56,little,134,middle,0,1,0,technical,medium
0.41,0.46,little,151,middle,0,1,0,product_mng,low
0.89,0.87,many,225,long,0,1,0,product_mng,low
0.43,0.45,little,140,middle,0,1,0,sales,low
0.09,0.93,many,308,long,0,1,0,RandD,low
0.39,0.54,little,131,middle,0,1,0,marketing,low
0.43,0.51,little,128,middle,0,1,0,sales,low
0.45,0.53,little,155,middle,0,1,0,IT,low
0.62,0.77,many,227,long,0,1,0,marketing,low
0.11,0.84,many,296,long,0,1,0,sales,low
0.86,0.95,many,269,long,0,1,0,sales,medium
0.76,0.98,many,217,long,0,1,0,product_mng,medium
0.42,0.54,little,135,middle,0,1,0,sales,medium
0.39,0.5,little,135,middle,0,1,0,support,low
0.1,0.94,many,287,long,0,1,0,support,medium
0.51,0.83,many,249,long,0,1,0,technical,medium
0.44,0.45,little,156,middle,0,1,0,hr,medium
0.45,0.46,little,155,middle,0,1,0,sales,low
0.43,0.52,little,147,middle,0,1,0,sales,low
0.42,0.48,little,148,middle,1,1,0,RandD,low
0.66,0.57,many,161,long,0,1,0,technical,high
0.33,0.88,many,219,long,0,1,0,support,low
0.11,0.89,many,293,long,0,1,0,support,low
0.09,0.79,many,276,long,0,1,0,sales,medium
0.11,0.8,many,296,long,0,1,0,sales,low
0.92,0.85,many,259,long,0,1,0,sales,low
0.09,0.93,many,249,long,0,1,0,sales,low
0.1,0.94,many,260,long,0,1,0,sales,low
0.11,0.9,many,263,long,0,1,0,IT,low
0.39,0.46,little,136,middle,0,1,0,support,medium
0.09,0.83,many,255,long,0,1,0,sales,low
0.78,0.96,many,272,long,0,1,0,sales,low
0.43,0.55,little,130,middle,0,1,0,support,high
0.11,0.93,many,282,long,0,1,0,sales,low
0.38,0.55,little,158,middle,0,1,0,support,low
0.9,0.92,many,154,long,0,1,0,sales,low
0.44,0.48,little,128,middle,0,1,0,support,low
0.09,0.94,many,257,long,0,1,0,sales,low
0.84,0.91,many,232,long,0,1,0,management,low
0.1,0.92,many,253,long,1,1,0,support,low
0.44,0.54,little,133,middle,0,1,0,technical,low
0.1,0.92,many,307,long,0,1,0,support,low
0.39,0.5,little,135,middle,0,1,0,support,low
0.11,0.96,many,262,long,1,1,0,technical,low
0.1,0.93,many,289,long,1,1,0,support,low
0.57,0.72,many,275,long,0,1,0,technical,medium
0.1,0.86,many,283,long,0,1,0,support,low
0.73,1,many,252,long,0,1,0,technical,medium
0.46,0.54,little,144,middle,0,1,0,sales,low
0.42,0.53,little,142,middle,0,1,0,sales,low
0.11,0.9,many,254,long,0,1,0,technical,low
0.38,0.5,little,140,middle,0,1,0,sales,medium
0.45,0.48,little,158,middle,0,1,0,technical,low
0.74,1,many,253,long,0,1,0,sales,low
0.36,0.48,little,159,middle,0,1,0,product_mng,low
0.43,0.52,little,150,middle,0,1,0,product_mng,low
0.82,0.86,many,257,long,0,1,0,sales,low
0.1,0.95,many,289,long,0,1,0,IT,low
0.4,0.5,little,127,middle,0,1,0,IT,low
0.11,0.93,many,140,long,0,1,0,hr,medium
0.09,0.85,many,281,long,0,1,0,support,medium
0.77,0.87,many,266,long,0,1,0,accounting,medium
0.11,0.87,many,305,long,0,1,0,marketing,low
0.37,0.57,little,129,middle,0,1,0,product_mng,low
0.45,0.47,little,151,middle,0,1,0,accounting,medium
0.44,0.55,little,156,middle,0,1,0,hr,medium
0.11,0.9,many,253,long,0,1,0,sales,medium
0.38,0.51,little,159,middle,0,1,0,sales,medium
0.11,0.97,many,277,long,0,1,0,product_mng,medium
0.56,0.71,many,296,short,0,1,0,IT,medium
0.11,0.78,many,278,long,0,1,0,sales,low
0.11,0.79,many,310,long,0,1,0,hr,low
0.44,0.56,little,158,middle,0,1,0,accounting,medium
0.41,0.56,little,133,middle,0,1,0,support,low
0.1,0.89,many,270,long,0,1,0,IT,medium
0.81,0.88,many,242,long,0,1,0,support,medium
0.44,0.48,little,143,middle,0,1,0,technical,medium
0.1,0.77,many,247,long,0,1,0,sales,low
0.44,0.51,little,156,middle,0,1,0,technical,high
0.11,0.77,many,291,long,0,1,0,marketing,low
0.4,0.49,little,140,middle,0,1,0,sales,medium
0.2,0.5,many,135,long,0,1,0,RandD,low
0.73,0.92,many,232,long,0,1,0,sales,low
0.1,0.82,many,266,long,0,1,0,IT,low
0.09,0.77,many,290,long,0,1,0,technical,medium
0.39,0.5,little,135,middle,0,1,0,support,low
0.1,0.86,many,283,long,0,1,0,support,low
0.4,0.47,little,152,middle,0,1,0,accounting,low
0.39,0.49,little,129,middle,0,1,0,technical,medium
0.1,0.82,many,284,long,0,1,0,accounting,low
0.09,0.89,many,276,long,0,1,0,technical,low
0.37,0.49,little,130,middle,0,1,0,technical,low
0.09,0.77,many,290,long,0,1,0,technical,medium
0.4,0.5,little,130,middle,0,1,0,sales,low
0.87,0.94,many,260,long,0,1,0,hr,low
0.09,0.94,many,267,long,0,1,0,sales,medium
0.09,0.89,many,282,long,0,1,0,support,low
0.4,0.54,little,141,middle,0,1,0,technical,medium
0.38,0.45,little,151,middle,0,1,0,technical,low
0.09,0.62,many,294,long,0,1,0,accounting,low
0.82,0.81,many,233,long,1,1,0,support,low
0.31,0.77,many,149,middle,0,1,0,sales,medium
0.91,0.91,many,262,long,0,1,0,support,low
0.42,0.48,little,129,middle,0,1,0,management,low
0.1,0.86,many,247,long,0,1,0,sales,medium
0.1,0.89,many,247,long,0,1,0,technical,low
0.83,0.94,many,264,long,0,1,0,sales,low
0.11,0.91,many,278,long,0,1,0,marketing,low
0.78,1,many,236,long,0,1,0,sales,medium
0.09,0.96,many,268,long,0,1,0,technical,medium
0.4,0.54,little,141,middle,0,1,0,technical,medium
0.58,0.62,many,238,middle,0,1,0,hr,low
0.89,0.97,many,264,long,0,1,0,marketing,low
0.84,0.99,many,262,long,0,1,0,accounting,medium
0.28,0.45,many,218,long,0,1,0,accounting,low
0.38,0.53,little,146,middle,0,1,0,support,low
0.91,1,many,251,long,0,1,0,sales,low
0.11,0.92,many,260,long,0,1,0,support,low
0.39,0.46,little,156,middle,0,1,0,sales,low
0.42,0.54,little,156,middle,0,1,0,sales,medium
0.79,1,many,257,long,0,1,0,sales,low
0.64,0.9,many,252,short,0,1,0,sales,low
0.38,0.53,little,157,middle,0,1,0,sales,low
0.43,0.55,little,129,middle,0,1,0,sales,low
0.39,0.57,little,145,middle,0,1,0,accounting,medium
0.91,0.87,many,235,long,0,1,0,technical,low
0.84,0.82,many,240,long,0,1,0,accounting,medium
0.57,0.85,many,219,short,1,1,0,sales,medium
0.4,0.56,little,137,middle,0,1,0,accounting,medium
0.44,0.48,little,146,middle,0,1,0,support,low
0.36,0.52,little,137,middle,1,1,0,sales,medium
0.11,0.93,many,282,long,0,1,0,sales,low
0.42,0.46,little,147,middle,0,1,0,sales,low
0.39,0.47,little,142,middle,0,1,0,technical,low
0.85,0.95,many,236,long,0,1,0,hr,low
0.77,0.87,many,266,long,0,1,0,accounting,medium
0.44,0.49,little,145,middle,0,1,0,sales,low
0.74,1,many,223,long,0,1,0,accounting,low
0.42,0.55,little,148,middle,0,1,0,sales,low
0.36,0.5,little,131,middle,0,1,0,IT,medium
0.1,0.86,many,306,long,0,1,0,sales,high
0.39,0.5,many,294,middle,0,1,0,technical,low
0.88,0.88,many,248,long,0,1,0,technical,medium
0.46,0.53,little,161,middle,0,1,0,sales,low
0.73,1,many,252,long,0,1,0,technical,medium
0.11,0.83,many,268,long,0,1,0,product_mng,low
0.37,0.57,little,158,middle,0,1,0,technical,low
0.45,0.47,little,151,middle,0,1,0,accounting,medium
0.4,0.57,little,128,middle,0,1,0,support,medium
0.09,0.96,many,259,long,0,1,0,support,low
0.36,0.55,little,141,middle,0,1,0,hr,medium
0.1,0.97,many,306,long,0,1,0,marketing,low
0.11,0.87,many,271,long,0,1,0,sales,low
0.81,0.95,many,275,long,0,1,0,sales,medium
0.91,0.91,many,262,long,0,1,0,support,low
0.87,1,many,258,long,1,1,1,sales,medium
0.89,0.88,many,228,long,1,1,0,support,low
0.89,1,many,217,long,0,1,0,sales,medium
0.8,0.86,many,262,long,0,1,0,sales,medium
0.85,0.95,many,236,long,0,1,0,hr,low
0.43,0.47,little,128,middle,0,1,0,technical,medium
0.41,0.54,little,152,middle,0,1,0,technical,low
0.91,0.97,many,233,long,0,1,0,hr,medium
0.83,0.98,many,259,long,0,1,0,support,medium
0.44,0.52,little,128,middle,0,1,0,sales,medium
0.85,0.85,many,267,long,0,1,0,support,medium
0.44,0.5,little,130,middle,0,1,0,support,medium
0.11,0.93,many,294,long,0,1,0,sales,medium
0.38,0.53,little,156,middle,0,1,0,sales,low
0.1,0.85,many,254,long,0,1,0,technical,medium
0.4,0.53,little,158,middle,0,1,0,sales,low
0.74,1,many,249,long,0,1,0,IT,low
0.9,1,many,221,long,0,1,0,sales,medium
0.88,0.88,many,232,long,1,1,0,accounting,medium
0.83,1,many,240,long,0,1,0,support,low
0.44,0.53,little,159,middle,0,1,0,sales,low
0.37,0.46,little,149,middle,0,1,0,marketing,high
0.9,0.96,many,258,long,0,1,0,technical,medium
0.31,0.62,many,135,long,0,1,0,support,low
0.77,0.9,many,237,long,0,1,0,support,low
0.1,0.79,many,301,long,0,1,0,RandD,medium
0.11,0.97,many,284,long,0,1,0,sales,low
0.45,0.52,little,145,middle,0,1,0,sales,medium
0.11,0.87,many,271,long,0,1,0,sales,low
0.85,0.95,many,236,long,0,1,0,hr,low
0.1,0.86,many,309,long,0,1,0,sales,medium
0.37,0.52,little,143,middle,0,1,0,sales,medium
0.37,0.52,little,158,middle,0,1,0,support,low
0.44,0.51,little,135,middle,0,1,0,sales,medium
0.41,0.48,little,139,middle,0,1,0,technical,low
0.1,0.79,many,284,long,0,1,0,IT,medium
0.88,0.91,many,234,long,0,1,0,technical,low
0.36,0.51,little,135,middle,0,1,0,IT,low
0.45,0.47,little,135,middle,0,1,0,RandD,medium
0.1,0.85,many,254,long,0,1,0,technical,medium
0.77,0.87,many,242,long,0,1,0,sales,low
0.86,0.97,many,269,long,0,1,0,sales,medium
0.82,0.81,many,233,long,1,1,0,support,low
0.77,1,many,232,long,0,1,0,technical,medium
0.11,0.85,many,261,long,0,1,0,support,low
0.8,0.86,many,262,long,0,1,0,sales,medium
0.83,0.95,many,251,long,0,1,0,marketing,medium
0.1,0.98,many,268,long,0,1,0,support,low
0.74,1,many,249,long,0,1,0,IT,low
0.81,0.95,many,238,long,0,1,0,technical,low
0.37,0.51,little,153,middle,0,1,0,product_mng,low
0.75,1,many,243,long,0,1,0,RandD,low
0.45,0.54,little,135,middle,0,1,0,sales,low
0.43,0.56,little,136,middle,0,1,0,sales,low
0.39,0.54,little,127,middle,0,1,0,IT,low
0.39,0.55,little,156,middle,0,1,0,product_mng,medium
0.37,0.53,little,126,middle,0,1,0,sales,low
0.09,0.86,many,291,long,0,1,0,product_mng,low
0.38,0.57,little,140,middle,0,1,0,sales,low
0.86,0.95,many,269,long,0,1,0,sales,medium
0.41,0.71,many,301,long,0,1,0,technical,low
0.82,0.98,many,233,long,0,1,0,sales,low
0.84,0.88,many,237,long,0,1,0,technical,low
0.11,0.87,many,306,long,0,1,0,IT,low
0.77,0.92,many,235,long,0,1,0,IT,low
0.83,0.85,many,237,long,0,1,0,marketing,medium
0.1,0.97,many,282,long,0,1,0,hr,medium
0.86,0.84,many,254,long,0,1,0,product_mng,medium
0.75,0.85,many,240,long,1,1,0,marketing,medium
0.83,0.99,many,258,long,0,1,0,support,high
0.09,0.9,many,296,long,0,1,0,technical,medium
0.44,0.47,little,130,middle,0,1,0,technical,low
0.46,0.53,little,128,middle,0,1,0,sales,medium
0.1,0.83,many,271,long,0,1,0,support,low
0.74,1,many,249,long,0,1,0,IT,low
0.76,0.98,many,217,long,0,1,0,product_mng,medium
0.11,0.85,many,308,long,0,1,0,sales,medium
0.1,0.96,many,292,long,0,1,0,support,medium
0.1,0.9,many,263,long,0,1,0,hr,low
0.81,0.7,many,161,long,0,1,0,IT,medium
0.1,0.87,many,247,long,0,1,0,marketing,low
0.91,0.91,many,262,long,0,1,0,support,low
0.4,0.56,little,137,middle,0,1,0,accounting,medium
0.38,0.51,little,159,middle,0,1,0,technical,low
0.1,0.96,many,310,long,0,1,0,support,low
0.75,1,many,223,long,0,1,0,accounting,medium
0.09,0.78,many,263,long,0,1,0,technical,low
0.77,0.87,many,266,long,0,1,0,accounting,medium
0.86,0.84,many,222,long,0,1,0,IT,low
0.75,0.89,many,272,long,0,1,0,IT,medium
0.44,0.45,little,156,middle,0,1,0,sales,medium
0.78,0.83,many,217,long,0,1,0,support,medium
0.79,0.86,many,235,long,0,1,0,support,medium
0.1,0.84,many,283,long,1,1,0,technical,low
0.39,0.57,little,127,middle,0,1,0,sales,low
0.11,0.85,many,308,long,0,1,0,sales,medium
0.1,0.81,many,291,long,0,1,0,sales,high
0.39,0.57,little,127,middle,0,1,0,sales,low
0.37,0.47,little,148,middle,0,1,0,hr,low
0.4,0.46,little,132,middle,0,1,0,technical,low
0.73,0.92,many,273,long,0,1,0,sales,low
0.46,0.5,little,156,middle,0,1,0,technical,medium
0.87,0.9,many,258,long,0,1,0,support,low
0.11,0.89,many,309,long,0,1,0,support,medium
0.11,0.92,many,260,long,0,1,0,support,low
0.11,0.86,many,245,long,0,1,0,support,low
0.37,0.53,little,147,middle,0,1,0,RandD,low
0.36,0.54,little,153,middle,0,1,0,accounting,medium
0.92,0.9,many,248,long,0,1,0,sales,low
0.4,0.49,little,140,middle,0,1,0,sales,medium
0.77,0.98,many,259,long,0,1,0,product_mng,low
0.38,0.45,little,132,middle,0,1,0,sales,medium
0.1,0.97,many,267,long,1,1,0,support,low
0.85,0.91,many,226,long,0,1,0,management,medium
0.46,0.53,little,128,middle,0,1,0,sales,medium
0.43,0.55,little,153,middle,0,1,0,technical,medium
0.11,0.8,many,296,long,0,1,0,sales,low
0.45,0.55,little,148,middle,0,1,0,sales,low
0.37,0.48,little,159,middle,0,1,0,sales,low
0.1,0.79,many,294,long,0,1,0,technical,medium
0.86,0.84,many,246,long,0,1,0,IT,low
0.45,0.45,little,131,middle,0,1,0,sales,low
0.75,0.74,many,134,middle,0,1,0,support,medium
0.1,0.89,many,244,long,1,1,0,support,low
0.43,0.5,little,135,middle,0,1,0,product_mng,medium
0.41,0.49,little,147,middle,0,1,0,sales,low
0.77,0.89,many,270,long,0,1,0,sales,medium
0.37,0.52,little,128,middle,0,1,0,accounting,low
0.82,0.99,many,263,long,0,1,0,technical,medium
0.9,0.81,many,264,long,0,1,0,IT,medium
0.76,0.98,many,217,long,0,1,0,product_mng,medium
0.38,0.54,little,150,middle,0,1,0,sales,medium
0.41,0.51,little,144,middle,0,1,0,RandD,low
0.44,0.55,little,156,middle,0,1,0,hr,medium
0.73,0.95,many,223,long,0,1,0,support,low
0.44,0.65,middle,271,long,0,1,0,sales,low
0.1,0.87,many,289,long,0,1,0,sales,low
0.45,0.55,little,151,middle,0,1,0,IT,medium
0.4,0.52,little,147,middle,0,1,0,product_mng,medium
0.11,0.94,many,276,long,0,1,0,sales,low
0.1,0.98,many,268,long,0,1,0,support,low
0.11,0.91,many,308,long,1,1,0,IT,low
0.41,0.52,little,135,middle,0,1,0,sales,low
0.76,0.98,many,217,long,0,1,0,product_mng,medium
0.09,0.86,many,309,long,0,1,0,technical,low
0.19,0.59,many,192,middle,0,1,0,sales,low
0.23,0.7,many,168,long,0,1,0,support,low
0.48,0.78,little,198,short,0,1,0,technical,medium
0.41,0.45,little,144,middle,1,1,0,product_mng,low
0.4,0.52,little,155,middle,0,1,0,marketing,low
0.11,0.83,many,282,long,0,1,0,sales,low
0.1,0.77,many,291,long,0,1,0,accounting,low
0.38,0.5,little,132,middle,0,1,0,accounting,low
0.1,0.87,many,247,long,0,1,0,marketing,low
0.72,0.96,many,267,long,0,1,0,technical,low
0.9,0.96,many,258,long,0,1,0,technical,medium
0.1,0.95,many,296,long,0,1,0,technical,low
0.11,0.9,many,301,long,0,1,0,technical,low
0.45,0.51,little,147,middle,0,1,0,sales,low
0.43,0.55,little,130,middle,0,1,0,support,high
0.37,0.54,little,152,middle,0,1,0,marketing,medium
0.4,0.47,little,128,middle,0,1,0,sales,medium
0.86,1,many,257,long,0,1,0,technical,medium
0.1,0.77,many,255,long,0,1,0,management,low
0.89,1,many,246,long,0,1,0,sales,low
0.77,0.98,many,259,long,0,1,0,product_mng,low
0.4,0.55,little,131,middle,0,1,0,product_mng,medium
0.17,0.84,many,232,middle,0,1,0,sales,low
0.77,0.9,many,237,long,0,1,0,support,low
0.09,0.89,many,276,long,0,1,0,technical,low
0.38,0.5,little,132,middle,0,1,0,accounting,low
0.37,0.48,little,137,middle,0,1,0,technical,medium
0.1,0.89,many,246,long,0,1,0,sales,low
0.4,0.5,little,130,middle,0,1,0,sales,low
0.11,0.91,many,278,long,0,1,0,marketing,low
0.11,0.8,many,306,long,0,1,0,sales,low
0.43,0.55,little,130,middle,0,1,0,support,high
0.1,0.85,many,261,long,0,1,0,IT,medium
0.44,0.56,little,131,middle,0,1,0,hr,medium
0.11,0.85,many,299,long,0,1,0,support,medium
0.11,0.97,many,289,long,0,1,0,support,medium
0.1,0.91,many,287,long,0,1,0,technical,low
0.09,0.87,many,305,long,0,1,0,sales,medium
0.45,0.56,little,154,middle,0,1,0,marketing,low
0.36,0.54,little,158,middle,0,1,0,support,low
0.39,0.48,little,159,middle,0,1,0,product_mng,medium
0.1,0.96,many,288,long,0,1,0,technical,low
0.84,0.92,many,234,long,0,1,0,sales,low
0.55,0.6,middle,180,long,0,1,0,technical,medium
0.11,0.89,many,301,long,0,1,0,accounting,low
0.37,0.57,little,155,middle,0,1,0,support,low
0.1,0.93,many,253,long,0,1,0,IT,medium
0.11,0.92,many,293,long,0,1,0,sales,low
0.1,0.86,many,247,long,0,1,0,sales,medium
0.78,1,many,220,long,0,1,0,technical,low
0.9,0.98,many,264,long,0,1,0,product_mng,medium
0.42,0.49,little,139,middle,0,1,0,hr,low
0.1,0.84,many,298,long,0,1,0,IT,low
0.11,0.89,many,264,long,0,1,0,support,low
0.11,0.89,many,306,long,0,1,0,technical,low
0.11,0.93,many,294,long,0,1,0,sales,medium
0.36,0.48,little,137,middle,0,1,0,technical,low
0.1,0.86,many,278,long,0,1,0,technical,high
0.1,0.8,many,281,long,0,1,0,technical,low
0.44,0.45,little,156,middle,0,1,0,sales,medium
0.1,0.81,many,290,long,0,1,0,accounting,medium
0.09,0.82,many,257,long,0,1,0,accounting,medium
0.11,0.91,many,278,long,0,1,0,marketing,low
0.92,0.93,many,240,long,0,1,0,sales,low
0.75,1,many,216,long,0,1,0,technical,low
0.83,0.92,many,267,long,0,1,0,support,low
0.4,0.5,little,136,middle,0,1,0,marketing,low
0.37,0.54,little,131,middle,1,1,0,hr,medium
0.38,1,many,137,long,0,1,0,support,low
0.37,0.52,little,141,middle,0,1,0,sales,low
0.43,0.51,little,136,middle,0,1,0,hr,medium
0.44,0.53,little,140,middle,0,1,0,sales,low
0.43,0.47,little,135,middle,0,1,0,sales,low
0.78,0.66,middle,164,middle,0,1,0,sales,low
0.45,0.57,little,134,middle,0,1,0,hr,low
0.43,0.57,little,160,middle,0,1,0,technical,medium
0.79,0.84,many,240,long,0,1,0,sales,medium
0.1,0.89,many,247,long,0,1,0,technical,low
0.1,0.77,many,265,long,0,1,0,sales,low
0.83,0.81,many,219,long,0,1,0,sales,low
0.42,0.48,little,155,middle,0,1,0,hr,medium
0.43,0.51,little,128,middle,0,1,0,sales,low
0.44,0.51,little,156,middle,0,1,0,technical,high
0.91,0.87,many,235,long,0,1,0,technical,low
0.78,0.83,many,217,long,0,1,0,support,medium
0.39,0.48,little,160,middle,0,1,0,sales,low
0.43,0.51,little,136,middle,0,1,0,hr,medium
0.92,0.85,many,259,long,0,1,0,sales,low
0.38,0.55,little,134,middle,0,1,0,IT,low
0.42,0.56,little,133,middle,0,1,0,sales,low
0.76,0.9,many,263,long,0,1,0,support,low
0.09,0.84,many,269,long,0,1,0,sales,low
0.41,0.54,little,145,middle,0,1,0,support,low
0.1,0.84,many,298,long,0,1,0,IT,low
0.11,0.8,many,285,long,0,1,0,accounting,medium
0.66,0.57,many,161,long,0,1,0,technical,high
0.11,0.84,many,287,long,0,1,0,accounting,medium
0.84,0.99,many,262,long,0,1,0,accounting,medium
0.11,0.89,many,264,long,0,1,0,support,low
0.74,0.87,many,242,long,0,1,0,support,medium
0.39,0.5,many,294,middle,0,1,0,technical,low
0.37,0.46,little,140,middle,0,1,0,support,low
0.45,0.46,little,149,middle,0,1,0,sales,low
0.36,0.56,little,137,middle,0,1,0,sales,low
0.89,0.85,many,266,long,0,1,0,sales,low
0.38,0.56,little,156,middle,0,1,0,technical,low
0.38,0.57,little,140,middle,0,1,0,sales,low
0.38,0.55,little,148,middle,0,1,0,support,low
0.39,0.53,little,127,middle,0,1,0,sales,medium
0.74,1,many,249,long,0,1,0,IT,low
0.44,0.54,little,133,middle,0,1,0,technical,low
0.36,0.5,little,131,middle,0,1,0,IT,medium
0.45,0.52,little,145,middle,0,1,0,sales,medium
0.11,0.82,many,285,long,0,1,0,IT,medium
0.43,0.51,little,130,middle,0,1,0,IT,low
0.42,0.56,little,149,middle,0,1,0,sales,low
0.11,0.85,many,275,long,0,1,0,support,medium
0.44,0.48,little,148,middle,0,1,0,sales,low
0.39,0.48,little,161,middle,0,1,0,IT,low
0.74,0.99,little,277,middle,0,1,0,IT,medium
0.44,0.56,little,133,middle,0,1,0,technical,medium
0.38,0.54,little,143,middle,0,1,0,sales,low
0.44,0.56,little,134,middle,0,1,0,technical,medium
0.76,0.92,many,246,long,0,1,0,sales,low
0.43,0.55,little,130,middle,0,1,0,support,high
0.09,0.84,many,258,long,0,1,0,IT,low
0.45,0.5,little,157,middle,0,1,0,marketing,medium
0.83,0.81,many,219,long,0,1,0,sales,low
0.42,0.5,little,128,middle,0,1,0,accounting,high
0.82,0.98,many,233,long,0,1,0,sales,low
0.57,0.85,many,219,short,1,1,0,sales,medium
0.39,0.49,little,144,middle,0,1,0,marketing,medium
0.36,0.48,little,156,middle,0,1,0,accounting,high
0.09,0.79,many,276,long,0,1,0,sales,medium
0.37,0.55,little,152,middle,0,1,0,technical,medium
0.81,0.87,many,254,long,0,1,0,marketing,low
0.31,0.84,many,133,long,0,1,0,technical,low
0.81,0.97,many,243,long,0,1,0,support,medium
0.87,0.9,many,252,long,0,1,0,IT,low
0.86,0.92,many,252,long,0,1,0,RandD,low
0.11,0.8,many,282,long,0,1,0,technical,medium
0.81,0.92,many,239,long,0,1,0,product_mng,low
0.87,0.85,many,221,long,0,1,0,support,medium
0.11,0.97,many,288,long,0,1,0,support,medium
0.37,0.52,little,155,middle,0,1,0,technical,medium
0.11,0.89,many,301,long,0,1,0,accounting,low
0.92,0.85,many,259,long,0,1,0,sales,low
0.45,0.5,little,157,middle,0,1,0,marketing,medium
0.84,0.99,many,262,long,0,1,0,accounting,medium
0.43,0.51,little,141,middle,0,1,0,sales,low
0.43,0.47,little,128,middle,0,1,0,technical,medium
0.37,0.53,little,143,middle,0,1,0,support,low
0.41,0.54,little,145,middle,0,1,0,support,low
0.43,0.46,little,156,middle,0,1,0,technical,low
0.75,0.85,many,267,long,0,1,0,support,low
0.45,0.45,little,132,middle,0,1,0,marketing,low
0.37,0.48,little,129,middle,0,1,0,IT,medium
0.09,0.96,many,259,long,0,1,0,support,low
0.37,0.46,little,157,middle,0,1,0,support,medium
0.78,1,many,236,long,0,1,0,sales,medium
0.1,0.77,many,255,long,0,1,0,management,low
0.11,0.79,many,310,long,0,1,0,hr,low
0.43,0.57,little,157,middle,0,1,0,sales,low
0.43,0.48,little,157,middle,0,1,0,sales,medium
0.11,0.88,many,250,long,0,1,0,RandD,medium
0.44,0.51,little,145,middle,0,1,0,support,low
0.43,0.54,little,153,middle,0,1,0,product_mng,medium
0.38,0.5,little,132,middle,0,1,0,accounting,low
0.76,0.98,many,237,long,0,1,0,sales,low
0.41,0.57,little,160,middle,0,1,0,support,low
0.43,0.46,little,156,middle,0,1,0,technical,low
0.37,0.46,little,155,middle,0,1,0,marketing,medium
0.11,0.92,many,260,long,0,1,0,support,low
0.1,0.8,many,261,long,0,1,0,RandD,low
0.36,0.48,little,148,middle,1,1,0,management,medium
0.78,0.95,many,260,long,0,1,0,sales,low
0.53,0.95,many,205,long,0,1,0,marketing,low
0.41,0.52,little,127,middle,1,1,0,support,low
0.83,1,many,240,long,0,1,0,support,low
0.43,0.46,little,156,middle,0,1,0,technical,low
0.39,0.57,little,145,middle,0,1,0,accounting,medium
0.72,1,many,245,long,0,1,0,sales,low
0.41,0.71,middle,205,long,0,1,0,marketing,low
0.39,0.54,little,149,middle,0,1,0,sales,low
0.66,0.91,many,248,long,0,1,0,management,low
0.72,0.85,many,244,long,0,1,0,sales,low
0.37,0.54,little,152,middle,0,1,0,marketing,medium
0.43,0.52,little,158,middle,0,1,0,sales,medium
0.31,0.56,many,238,short,0,1,0,accounting,medium
0.72,0.87,many,223,long,0,1,0,sales,low
0.85,1,many,225,long,0,1,0,technical,low
0.43,0.47,little,147,middle,0,1,0,support,low
0.41,0.53,little,157,middle,0,1,0,accounting,low
0.42,0.52,little,151,middle,0,1,0,sales,medium
0.46,0.54,little,144,middle,0,1,0,sales,low
0.11,0.88,many,272,long,0,1,0,sales,medium
0.56,0.71,many,296,short,0,1,0,IT,medium
0.53,0.95,many,205,long,0,1,0,marketing,low
0.11,0.83,many,255,long,0,1,0,product_mng,medium
0.1,0.95,many,286,long,0,1,0,RandD,high
0.1,0.92,many,253,long,1,1,0,support,low
0.1,0.89,many,308,long,0,1,0,technical,medium
0.77,0.96,many,249,long,0,1,0,technical,low
0.1,0.81,many,269,long,0,1,0,accounting,medium
0.56,0.71,many,296,short,0,1,0,IT,medium
0.42,0.46,little,143,middle,0,1,0,RandD,low
0.92,0.87,many,229,long,0,1,0,sales,low
0.09,0.87,many,305,long,0,1,0,sales,medium
0.46,0.54,little,138,middle,0,1,0,product_mng,medium
0.8,0.95,many,274,long,0,1,0,sales,low
0.83,1,many,224,long,0,1,0,technical,low
0.9,0.92,many,271,long,0,1,0,IT,medium
0.87,0.98,many,248,long,0,1,0,sales,low
0.1,0.79,many,301,long,0,1,0,RandD,medium
0.34,0.67,many,141,short,0,1,0,sales,low
0.44,0.56,little,131,middle,0,1,0,hr,medium
0.77,1,many,229,long,0,1,0,management,low
0.44,0.51,little,150,middle,0,1,0,support,low
0.89,0.86,many,275,long,0,1,0,sales,low
0.84,0.83,many,227,long,0,1,0,accounting,low
0.39,0.51,little,155,middle,0,1,0,management,low
0.44,0.55,little,156,middle,0,1,0,hr,medium
0.37,0.49,little,138,middle,0,1,0,technical,low
0.45,0.48,little,136,middle,0,1,0,product_mng,medium
0.41,0.49,little,146,middle,0,1,0,IT,low
0.4,0.46,little,132,middle,0,1,0,technical,low
0.17,0.55,many,250,long,0,1,0,sales,medium
0.87,1,many,228,long,0,1,0,support,medium
0.43,0.49,little,131,middle,0,1,0,RandD,high
0.82,0.98,many,233,long,0,1,0,sales,low
0.72,1,many,245,long,0,1,0,sales,low
0.42,0.56,little,133,middle,0,1,0,sales,low
0.4,0.48,little,137,middle,0,1,0,sales,medium
0.43,0.49,little,135,middle,0,1,0,accounting,medium
0.1,0.87,many,251,long,0,1,0,technical,low
0.42,0.54,little,159,middle,0,1,0,sales,medium
0.11,0.9,many,253,long,0,1,0,sales,medium
0.47,0.5,many,254,long,0,1,0,sales,low
0.86,0.84,many,222,long,0,1,0,IT,low
0.26,0.46,little,242,middle,0,1,0,technical,low
