satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary
0.49,0.6,little,113,long,0,0,0,IT,low
0.7,0.59,middle,138,middle,0,0,0,RandD,low
0.62,0.91,middle,269,long,0,0,0,support,medium
0.21,0.7,middle,238,long,0,0,0,technical,medium
0.62,0.79,many,268,long,0,0,0,sales,medium
0.78,0.96,little,285,middle,0,0,0,sales,high
0.65,0.91,many,224,short,1,0,0,sales,low
0.96,0.89,middle,142,long,0,0,0,sales,medium
0.86,0.82,many,274,short,1,0,0,sales,low
0.57,0.72,many,214,short,1,0,0,sales,low
0.86,0.87,many,171,short,0,0,0,sales,low
0.3,0.58,little,189,long,1,0,0,accounting,low
0.72,0.85,many,237,long,0,0,0,accounting,low
0.31,0.87,many,240,middle,1,0,0,hr,low
0.29,0.39,many,105,long,0,0,0,technical,medium
0.66,0.58,middle,157,short,0,0,0,support,medium
0.59,0.54,many,178,short,0,0,0,support,medium
0.45,0.48,middle,145,short,0,0,0,support,medium
0.9,0.73,little,203,long,0,0,0,support,medium
0.8,0.86,middle,203,middle,0,0,0,support,medium
0.14,0.56,many,259,long,1,0,0,IT,low
0.97,0.5,middle,216,middle,0,0,0,IT,low
0.82,0.89,many,239,short,0,0,0,product_mng,medium
0.93,0.94,many,233,long,0,0,0,IT,medium
0.57,0.67,middle,138,long,1,0,0,IT,medium
0.9,0.49,middle,259,long,0,0,0,IT,medium
0.55,0.86,many,169,long,0,0,0,IT,medium
0.87,0.52,many,140,middle,0,0,0,product_mng,medium
0.45,0.63,many,111,long,0,0,0,management,medium
0.29,0.38,many,191,long,0,0,0,management,medium
0.57,0.64,middle,188,middle,0,0,0,management,medium
0.69,0.83,many,252,middle,0,0,0,management,medium
0.96,0.85,many,247,middle,0,0,0,sales,high
0.77,0.81,many,164,middle,0,0,0,technical,high
0.37,0.49,middle,177,middle,0,0,0,marketing,high
0.84,0.63,middle,121,middle,1,0,0,sales,low
0.94,0.73,many,204,short,0,0,0,sales,low
0.6,0.79,many,262,middle,0,0,0,sales,low
0.96,0.84,middle,147,long,0,0,0,accounting,medium
0.8,0.9,many,211,long,0,0,0,accounting,medium
0.82,0.87,many,145,long,0,0,0,hr,medium
0.19,0.97,many,269,long,0,0,0,hr,medium
0.62,0.84,middle,270,long,0,0,0,hr,medium
0.88,0.91,many,233,long,0,0,0,technical,high
0.75,0.93,middle,247,short,0,0,0,technical,high
0.55,0.68,middle,178,middle,1,0,0,technical,high
0.87,0.55,many,197,middle,0,0,0,technical,high
0.13,0.9,many,264,long,0,0,0,technical,high
0.56,0.94,middle,154,middle,1,0,0,support,low
0.28,0.44,many,170,short,0,0,0,support,low
0.54,0.61,many,118,long,0,0,0,support,low
0.8,0.74,middle,228,middle,0,0,0,technical,medium
0.69,0.55,middle,172,short,0,0,0,technical,medium
0.6,0.62,many,274,middle,0,0,0,management,medium
0.77,0.75,many,191,middle,0,0,0,IT,medium
0.55,0.96,middle,194,middle,0,0,0,product_mng,medium
0.95,0.88,middle,199,middle,0,0,0,IT,medium
0.37,0.41,little,113,middle,0,0,1,RandD,medium
0.57,0.46,little,100,long,1,0,1,marketing,medium
0.8,0.75,many,224,middle,0,0,1,sales,medium
0.49,0.91,many,134,long,0,0,0,accounting,low
0.48,0.67,middle,183,short,0,0,0,technical,low
0.28,0.89,many,97,long,0,0,0,management,low
0.47,0.56,many,226,middle,0,0,0,marketing,low
0.75,0.6,many,186,long,1,0,0,marketing,low
0.93,0.73,many,283,long,0,0,0,sales,high
0.6,0.54,many,182,long,0,0,0,sales,medium
0.5,0.82,little,286,long,0,0,0,sales,medium
0.5,1,many,264,long,0,0,1,accounting,high
0.97,0.66,many,234,long,0,0,0,technical,low
0.71,0.54,many,188,long,0,0,0,technical,low
0.82,0.49,many,203,long,0,0,0,technical,low
0.48,0.93,middle,150,long,0,0,0,technical,low
0.99,0.94,many,167,long,0,0,0,support,low
0.92,0.85,middle,207,short,0,0,0,support,low
0.62,0.79,middle,259,middle,0,0,0,support,medium
0.6,0.61,many,191,short,1,0,0,technical,high
0.82,0.82,middle,164,middle,0,0,0,technical,high
0.76,0.45,many,147,short,0,0,0,product_mng,medium
0.94,0.52,middle,273,middle,0,0,0,product_mng,high
0.55,0.64,many,201,long,1,0,0,management,medium
0.58,0.59,middle,207,long,0,0,1,management,medium
0.22,0.91,many,222,long,0,0,0,technical,low
0.66,0.85,middle,178,long,1,0,0,marketing,medium
0.9,0.51,many,137,long,0,0,0,sales,medium
0.64,0.67,middle,143,long,0,0,0,sales,medium
0.18,0.61,many,174,long,0,0,0,sales,medium
0.29,0.37,many,187,long,1,0,0,sales,high
0.69,0.73,many,257,long,1,0,0,sales,medium
0.14,0.58,many,275,long,0,0,0,sales,medium
0.77,0.75,many,246,long,0,0,0,sales,low
0.5,0.95,middle,198,long,0,0,0,accounting,low
0.72,0.62,middle,243,short,1,0,0,hr,low
0.5,0.59,many,214,middle,1,0,0,technical,low
0.66,0.59,many,179,middle,0,0,0,technical,low
0.96,0.83,middle,177,long,0,0,0,technical,low
0.57,0.82,many,269,short,0,0,0,technical,medium
0.23,0.94,many,242,long,0,0,0,support,medium
0.5,0.52,little,178,short,0,0,0,support,medium
1,0.74,little,187,middle,0,0,0,support,medium
0.94,0.61,middle,140,short,0,0,0,support,medium
0.73,0.49,many,243,short,0,0,0,technical,low
0.65,0.37,middle,170,long,0,0,0,IT,low
0.98,0.7,middle,153,long,0,0,0,management,high
0.69,0.72,many,185,long,1,0,0,management,high
0.36,0.73,little,111,short,0,0,0,sales,low
0.91,0.77,middle,144,middle,0,0,0,sales,medium
0.75,0.59,many,149,long,0,0,0,sales,medium
0.85,0.49,many,139,short,0,0,0,sales,medium
0.56,0.67,middle,270,short,0,0,0,sales,medium
0.86,0.84,middle,177,middle,0,0,0,sales,medium
1,0.93,many,167,middle,0,0,0,sales,medium
0.43,0.38,middle,119,short,0,0,0,sales,low
0.43,0.46,little,186,short,0,0,0,product_mng,low
0.16,0.42,middle,182,middle,1,0,0,product_mng,low
0.54,0.79,many,249,middle,1,0,0,management,high
0.51,0.97,many,258,short,0,0,0,sales,medium
0.15,0.75,middle,150,long,0,0,1,accounting,medium
0.97,0.79,many,259,middle,0,0,1,support,medium
0.48,0.67,many,220,middle,0,0,1,management,medium
0.69,0.58,many,149,middle,0,0,1,marketing,medium
0.86,0.95,many,149,middle,0,0,1,sales,medium
0.69,0.59,many,264,middle,0,0,0,sales,medium
0.5,1,many,258,middle,0,0,0,sales,medium
0.53,0.53,many,257,short,0,0,0,management,high
0.84,0.8,many,236,middle,0,0,0,marketing,low
0.78,0.57,many,157,middle,0,0,0,accounting,low
0.81,0.77,middle,221,short,0,0,0,technical,low
0.54,0.52,many,173,short,0,0,0,marketing,medium
0.31,0.7,middle,132,middle,0,0,0,product_mng,low
0.74,0.77,middle,211,middle,0,0,0,management,high
0.81,0.61,little,176,long,0,0,1,marketing,low
0.8,0.7,many,246,middle,0,0,1,marketing,low
0.55,0.64,middle,178,short,0,0,1,sales,low
0.48,0.9,many,208,middle,0,0,0,sales,low
0.28,0.59,many,281,middle,0,0,0,product_mng,medium
0.77,0.65,middle,156,long,0,0,0,product_mng,medium
0.32,0.47,middle,143,long,0,0,0,IT,medium
0.57,0.78,middle,134,middle,0,0,0,RandD,medium
0.51,0.8,many,268,middle,0,0,0,RandD,medium
0.87,0.97,many,151,middle,0,0,0,RandD,medium
0.59,0.94,many,157,long,1,0,0,management,medium
0.51,0.64,middle,203,middle,0,0,0,sales,low
0.31,0.86,middle,266,long,0,0,0,sales,low
0.56,0.66,many,264,middle,0,0,0,sales,low
0.49,0.36,little,192,middle,0,0,0,sales,low
0.59,0.92,middle,203,long,0,0,0,support,medium
0.93,0.87,many,139,long,0,0,0,technical,medium
0.71,0.97,many,208,long,1,0,0,management,medium
0.49,0.54,many,215,long,0,0,0,IT,medium
0.5,0.92,many,266,long,0,0,0,product_mng,medium
0.45,0.42,many,156,long,0,0,0,product_mng,high
0.81,0.47,many,153,long,0,0,0,product_mng,low
0.47,0.76,many,174,long,0,0,0,IT,medium
0.64,0.79,many,139,middle,0,0,0,sales,low
0.17,0.66,many,224,middle,0,0,0,sales,medium
0.44,0.41,middle,125,long,0,0,0,sales,medium
0.86,0.57,middle,162,long,0,0,0,sales,medium
0.42,0.8,many,259,long,1,0,0,sales,medium
0.65,0.94,many,184,long,0,0,0,sales,medium
0.74,0.78,many,194,long,0,0,0,sales,medium
0.76,0.79,middle,247,middle,0,0,0,sales,low
0.66,0.5,middle,139,long,1,0,0,sales,low
0.57,0.69,middle,212,long,0,0,0,product_mng,low
0.59,0.47,middle,159,long,0,0,0,product_mng,low
0.79,0.56,middle,149,long,0,0,0,product_mng,low
0.97,0.51,many,215,long,0,0,0,management,high
0.53,0.99,middle,223,long,0,0,0,marketing,low
0.66,0.9,many,177,long,0,0,0,sales,low
0.99,0.94,many,151,middle,0,0,0,product_mng,medium
0.64,0.67,little,223,middle,0,0,0,product_mng,medium
0.95,0.75,many,151,middle,0,0,0,product_mng,medium
0.69,0.86,many,195,long,0,0,0,management,high
0.5,0.49,many,222,middle,0,0,0,management,high
0.25,0.72,many,279,long,0,0,0,marketing,low
0.87,0.89,many,225,long,0,0,0,marketing,low
0.72,0.75,many,211,long,0,0,0,sales,medium
0.49,0.94,many,175,middle,0,0,0,sales,medium
0.57,0.91,many,224,long,0,0,0,sales,medium
0.77,0.48,many,262,long,0,0,0,IT,medium
0.97,0.64,many,238,long,1,0,0,product_mng,medium
0.66,0.65,middle,272,long,0,0,0,IT,medium
0.77,0.73,middle,201,long,0,0,0,management,high
0.59,0.73,many,247,long,0,0,0,management,high
0.94,0.64,many,247,long,0,0,0,sales,medium
0.51,0.52,middle,188,middle,0,0,0,technical,high
0.74,0.67,many,216,middle,0,0,0,sales,low
0.87,0.73,many,184,middle,0,0,0,product_mng,low
0.56,0.71,many,244,middle,0,0,0,product_mng,low
0.78,0.69,many,202,middle,0,0,0,product_mng,low
0.66,0.78,many,161,long,0,0,0,IT,low
0.7,0.7,middle,162,long,0,0,0,RandD,high
0.96,0.85,many,173,middle,0,0,0,marketing,high
0.69,0.43,many,113,long,0,0,0,technical,medium
0.64,0.48,middle,147,long,0,0,0,sales,high
0.66,0.87,middle,223,long,0,0,0,sales,high
0.59,0.69,middle,200,middle,0,0,0,sales,low
0.83,0.48,many,220,middle,1,0,0,support,low
0.66,0.89,many,173,long,0,0,0,support,low
0.81,0.78,middle,165,middle,0,0,0,technical,high
0.7,0.58,many,168,middle,0,0,0,management,low
0.5,0.83,many,258,short,0,0,0,IT,low
0.7,0.88,middle,159,short,0,0,0,IT,high
0.87,0.9,middle,174,short,0,0,0,IT,low
0.59,0.6,middle,214,short,1,0,0,product_mng,low
0.94,0.67,many,191,middle,1,0,0,product_mng,high
0.43,0.76,many,154,short,0,0,0,management,high
0.77,0.86,many,238,middle,0,0,0,management,high
0.82,0.9,middle,215,long,0,0,0,management,high
0.75,0.66,many,234,short,0,0,0,management,high
0.63,0.98,many,187,middle,0,0,0,management,high
0.23,0.7,middle,123,long,0,0,0,sales,medium
0.77,0.58,many,202,middle,0,0,0,sales,medium
0.54,0.63,many,140,middle,0,0,0,sales,medium
0.55,0.45,middle,179,short,1,0,0,sales,low
0.16,0.63,many,286,long,0,0,1,sales,medium
0.88,0.88,many,222,middle,1,0,1,sales,medium
0.89,0.77,many,232,middle,0,0,0,sales,low
0.52,0.72,many,222,middle,0,0,0,sales,low
0.79,0.86,many,238,long,0,0,0,sales,low
0.78,0.57,middle,209,middle,0,0,0,product_mng,medium
0.88,0.6,many,208,long,0,0,1,management,high
0.88,0.83,many,273,long,0,0,0,sales,medium
0.81,0.9,many,270,long,0,0,0,accounting,medium
0.76,0.85,middle,192,middle,0,0,0,marketing,low
0.8,0.84,many,242,short,1,0,0,marketing,low
0.88,0.53,middle,218,long,0,0,0,sales,low
0.64,0.6,middle,265,long,0,0,0,sales,low
0.82,0.67,many,156,middle,0,0,0,product_mng,low
0.66,0.79,many,134,middle,0,0,0,management,high
0.72,0.88,middle,189,middle,1,0,0,management,high
0.53,0.91,many,167,long,0,0,0,management,high
0.72,0.99,many,239,middle,0,0,0,marketing,medium
0.9,0.54,many,172,long,0,0,0,sales,medium
0.98,0.91,middle,188,long,0,0,0,accounting,medium
0.56,0.74,middle,265,middle,0,0,0,support,medium
0.61,0.89,many,242,short,0,0,0,management,medium
0.72,0.71,many,256,middle,0,0,1,sales,medium
0.67,0.91,little,245,short,1,0,1,sales,medium
0.64,0.88,middle,252,short,0,0,0,sales,low
0.64,0.94,many,210,middle,0,0,0,product_mng,low
0.39,0.91,little,212,short,0,0,0,management,high
0.68,0.79,many,184,middle,0,0,0,marketing,low
0.57,0.99,middle,222,middle,1,0,1,management,low
0.29,0.57,many,134,short,0,0,1,marketing,medium
0.63,0.5,little,230,long,0,0,0,sales,medium
0.7,0.83,many,241,short,0,0,0,sales,medium
0.43,0.88,little,149,long,0,0,0,product_mng,medium
0.68,0.75,many,258,middle,0,0,0,management,high
0.62,0.61,middle,266,short,0,0,0,management,high
0.62,0.76,many,198,middle,0,0,0,sales,low
0.5,0.91,middle,240,middle,0,0,0,sales,low
0.92,1,many,261,long,0,0,0,sales,medium
0.74,0.87,many,224,short,0,0,0,support,medium
0.67,0.97,many,196,middle,0,0,0,support,medium
0.84,0.44,many,131,long,1,0,0,support,medium
0.53,0.77,little,167,short,0,0,0,support,medium
0.97,0.94,many,253,middle,0,0,0,support,medium
0.73,0.9,middle,274,short,0,0,0,support,high
0.42,0.47,many,174,long,0,0,0,technical,low
0.71,0.68,middle,231,short,1,0,0,product_mng,low
0.96,0.59,middle,241,middle,0,0,0,product_mng,low
0.7,0.54,middle,194,short,1,0,0,IT,low
0.38,0.49,many,196,middle,0,0,1,management,high
0.74,0.79,many,121,long,0,0,1,management,high
0.72,0.99,middle,143,long,0,0,0,sales,low
0.89,0.55,many,159,short,0,0,0,sales,medium
0.83,0.57,little,222,short,0,0,0,sales,medium
0.24,0.88,many,199,long,1,0,0,sales,medium
0.93,0.89,middle,255,long,1,0,0,sales,medium
0.64,0.64,little,190,middle,0,0,0,sales,low
0.91,0.82,little,241,middle,0,0,0,sales,medium
0.94,0.99,little,157,middle,0,0,0,sales,medium
0.92,0.85,middle,151,long,1,0,0,sales,low
0.66,0.49,many,235,long,1,0,0,sales,low
0.65,0.61,many,167,long,0,0,0,sales,low
0.83,0.8,middle,240,long,0,0,0,sales,low
0.82,0.74,middle,229,long,0,0,1,management,high
0.58,1,many,220,long,0,0,0,marketing,medium
0.88,0.74,middle,273,long,0,0,0,sales,medium
0.85,0.72,middle,245,long,0,0,0,accounting,medium
0.99,0.68,many,264,long,1,0,0,support,medium
0.95,0.66,many,192,middle,0,0,0,marketing,medium
0.49,0.88,many,244,middle,0,0,0,sales,low
0.71,0.69,many,222,long,0,0,0,sales,medium
0.48,0.72,middle,143,long,0,0,0,sales,medium
0.85,0.87,many,152,long,0,0,0,sales,low
0.92,0.64,little,104,long,0,0,0,product_mng,low
0.82,0.8,many,205,middle,0,0,0,IT,low
0.82,0.58,many,263,long,0,0,0,IT,medium
0.52,0.61,many,187,long,1,0,0,sales,medium
0.19,0.79,many,229,long,0,0,0,product_mng,medium
0.49,0.49,many,212,long,0,0,0,product_mng,medium
0.6,0.53,little,235,long,0,0,0,IT,medium
0.9,0.55,middle,259,long,1,0,1,management,high
0.85,0.54,middle,185,long,0,0,1,management,high
0.33,0.65,middle,172,long,0,0,1,marketing,high
0.72,0.87,many,223,long,0,1,0,sales,low
0.41,0.5,little,153,middle,0,1,0,sales,low
0.1,0.77,many,247,long,0,1,0,sales,low
0.36,0.56,little,137,middle,0,1,0,sales,low
0.09,0.95,many,304,long,0,1,0,sales,low
0.89,0.92,many,242,long,0,1,0,sales,low
0.82,0.87,many,239,long,0,1,0,sales,low
0.4,0.49,little,135,middle,0,1,0,sales,low
0.45,0.57,little,134,middle,0,1,0,hr,low
0.45,0.55,little,140,middle,0,1,0,hr,low
0.1,0.94,many,255,long,0,1,0,technical,low
0.45,0.5,little,126,middle,0,1,0,technical,low
0.41,0.54,little,152,middle,0,1,0,technical,low
0.57,0.7,middle,273,long,0,1,0,support,low
0.44,0.55,little,135,middle,0,1,0,support,low
0.11,0.94,many,255,long,0,1,0,support,low
0.1,0.81,many,309,long,0,1,0,technical,low
0.85,0.91,many,226,long,0,1,0,management,medium
0.1,0.95,many,244,long,0,1,0,IT,medium
0.11,0.94,many,286,long,0,1,0,IT,medium
0.81,0.7,many,161,long,0,1,0,IT,medium
0.43,0.54,little,153,middle,0,1,0,product_mng,medium
0.09,0.77,many,275,long,0,1,0,product_mng,medium
0.43,0.56,little,157,middle,0,1,0,sales,low
0.45,0.54,little,140,middle,0,1,0,support,low
0.11,0.77,many,291,long,0,1,0,marketing,low
0.46,0.55,little,129,middle,0,1,0,sales,low
0.37,0.51,little,155,middle,0,1,0,sales,low
0.1,0.77,many,265,long,0,1,0,sales,low
0.1,0.84,many,279,long,0,1,0,sales,low
0.38,0.52,little,154,middle,0,1,0,sales,medium
0.24,0.46,many,224,long,0,1,0,accounting,medium
0.91,1,many,257,long,0,1,0,accounting,medium
0.71,0.87,middle,177,long,0,1,0,hr,medium
0.43,0.52,little,160,middle,0,1,0,technical,low
0.84,1,many,234,long,0,1,0,technical,medium
0.37,0.57,little,133,middle,0,1,0,technical,low
0.4,0.46,little,135,middle,0,1,0,technical,low
0.75,1,many,216,long,0,1,0,technical,low
0.11,0.84,many,300,long,1,1,0,support,low
0.46,0.49,little,138,middle,0,1,0,support,low
0.38,0.49,little,132,middle,0,1,0,support,low
0.9,1,many,221,long,0,1,0,support,low
0.44,0.51,little,138,middle,0,1,0,support,low
0.36,0.5,little,132,middle,0,1,0,technical,low
0.73,0.87,many,257,long,0,1,0,IT,low
0.11,0.8,many,256,long,0,1,0,IT,low
0.37,0.47,little,152,middle,0,1,0,product_mng,low
0.41,0.46,little,151,middle,0,1,0,product_mng,low
0.39,0.48,little,160,middle,0,1,0,sales,low
0.11,0.8,many,304,long,0,1,0,accounting,low
0.79,0.89,many,239,long,0,1,0,sales,low
0.9,0.99,many,260,long,0,1,0,sales,low
0.45,0.57,little,158,middle,0,1,0,sales,low
0.81,0.99,many,259,long,0,1,0,sales,low
0.11,0.78,many,278,long,0,1,0,sales,low
0.38,0.5,little,140,middle,0,1,0,sales,medium
0.37,0.51,little,127,middle,0,1,0,sales,medium
0.1,0.84,many,261,long,0,1,0,accounting,medium
0.36,0.55,little,141,middle,0,1,0,hr,medium
0.37,0.55,little,152,middle,0,1,0,technical,medium
0.09,0.82,many,249,long,0,1,0,technical,medium
0.1,0.91,many,287,long,0,1,0,technical,low
0.77,0.94,many,226,long,0,1,0,support,low
0.9,0.82,many,259,long,0,1,0,support,low
0.44,0.5,little,128,middle,0,1,0,support,low
0.45,0.46,little,153,middle,0,1,0,management,low
0.43,0.53,little,131,middle,0,1,0,IT,low
0.44,0.54,little,149,middle,0,1,0,hr,low
0.92,0.99,many,255,long,0,1,0,sales,low
0.11,0.83,many,244,long,0,1,0,accounting,low
0.43,0.53,little,146,middle,0,1,0,marketing,low
0.37,0.46,little,156,middle,0,1,0,sales,low
0.38,0.53,little,156,middle,0,1,0,sales,low
0.45,0.46,little,155,middle,0,1,0,sales,low
0.79,0.87,many,261,long,0,1,0,sales,low
0.11,0.81,many,266,long,1,1,0,sales,medium
0.42,0.5,little,139,middle,0,1,0,hr,medium
0.38,0.56,little,156,middle,0,1,0,technical,low
0.82,0.91,many,232,long,0,1,0,technical,low
0.38,0.51,little,146,middle,0,1,0,IT,medium
0.39,0.55,little,156,middle,0,1,0,product_mng,medium
0.74,0.84,many,249,long,0,1,0,product_mng,medium
0.73,0.86,many,245,long,0,1,0,sales,low
0.37,0.46,little,153,middle,0,1,0,sales,low
0.11,0.94,many,276,long,0,1,0,sales,low
0.4,0.46,little,130,middle,0,1,0,sales,low
0.41,0.54,little,153,middle,1,1,0,sales,low
0.82,0.84,many,244,long,0,1,0,sales,low
0.37,0.45,little,131,middle,0,1,0,sales,low
0.37,0.52,little,157,middle,0,1,0,sales,low
0.45,0.52,little,145,middle,0,1,0,sales,medium
0.45,0.47,little,151,middle,0,1,0,accounting,medium
0.09,0.89,many,308,long,0,1,0,hr,medium
0.37,0.47,little,141,middle,0,1,0,technical,medium
0.41,0.56,little,143,middle,0,1,0,technical,medium
0.37,0.52,little,155,middle,0,1,0,technical,medium
0.11,0.8,many,282,long,0,1,0,technical,medium
0.48,0.93,middle,219,long,0,1,0,technical,low
0.37,0.54,little,149,middle,0,1,0,support,low
0.76,0.9,many,263,long,0,1,0,support,low
0.4,0.5,little,141,middle,1,1,0,technical,low
0.82,0.86,many,243,long,0,1,0,IT,low
0.36,0.51,little,135,middle,0,1,0,IT,low
0.31,0.56,many,238,short,0,1,0,accounting,medium
0.44,0.45,little,156,middle,0,1,0,hr,medium
0.38,0.46,little,145,middle,0,1,0,hr,medium
0.1,0.93,many,298,long,0,1,0,technical,medium
0.46,0.57,little,139,middle,0,1,0,sales,low
0.91,0.92,many,246,long,0,1,0,sales,low
0.42,0.48,little,155,middle,0,1,0,hr,medium
0.82,1,many,229,long,0,1,0,hr,medium
0.11,0.9,many,264,long,0,1,0,technical,medium
0.1,0.94,many,287,long,0,1,0,technical,medium
0.45,0.46,little,130,middle,0,1,0,technical,low
0.42,0.51,little,136,middle,0,1,0,technical,medium
0.37,0.45,little,126,middle,0,1,0,support,medium
0.44,0.51,little,150,middle,0,1,0,support,low
0.11,0.85,many,261,long,0,1,0,support,low
0.43,0.53,little,160,middle,0,1,0,support,low
0.36,0.78,little,151,long,0,1,0,technical,low
0.77,1,many,229,long,0,1,0,management,low
0.09,0.94,many,283,long,0,1,0,IT,low
0.44,0.46,little,143,middle,0,1,0,IT,low
0.81,0.92,many,239,long,0,1,0,product_mng,low
0.81,0.9,many,226,long,0,1,0,product_mng,medium
0.44,0.53,little,127,middle,0,1,0,RandD,medium
0.77,1,many,255,long,0,1,0,RandD,medium
0.8,0.85,many,273,long,0,1,0,management,low
0.37,0.48,little,134,middle,0,1,0,marketing,medium
0.09,0.95,many,292,long,0,1,0,sales,medium
0.9,0.92,many,245,long,0,1,0,sales,low
0.41,0.52,little,159,middle,0,1,0,sales,low
0.1,0.85,many,260,long,0,1,0,sales,low
0.45,0.57,little,134,middle,0,1,0,sales,low
0.09,0.79,many,275,long,0,1,0,sales,low
0.32,0.95,many,172,short,0,1,0,sales,low
0.1,0.94,many,309,long,0,1,0,technical,medium
0.59,0.49,many,263,long,0,1,0,technical,medium
0.91,0.84,many,265,long,0,1,0,technical,medium
0.66,0.57,many,161,long,0,1,0,technical,high
0.39,0.54,little,158,middle,0,1,0,support,low
0.38,0.55,little,158,middle,0,1,0,support,low
0.37,0.57,little,155,middle,0,1,0,support,low
0.53,0.85,little,164,long,0,1,0,support,low
0.87,0.94,many,274,long,0,1,0,IT,low
0.74,0.99,many,233,long,0,1,0,IT,low
0.74,0.82,many,239,long,0,1,0,IT,low
0.75,0.99,many,221,long,0,1,0,product_mng,low
0.09,0.8,many,301,long,0,1,0,IT,medium
0.37,0.56,little,156,middle,0,1,0,sales,medium
0.11,0.94,many,244,long,0,1,0,management,medium
0.85,0.82,many,270,long,0,1,0,sales,low
0.41,0.47,little,138,middle,0,1,0,sales,low
0.75,0.99,many,254,long,0,1,0,sales,low
0.1,0.77,many,291,long,0,1,0,accounting,low
0.25,0.46,many,214,long,0,1,0,technical,medium
0.75,0.97,many,243,long,0,1,0,technical,medium
0.37,0.49,little,151,middle,0,1,0,technical,medium
0.39,0.55,little,159,middle,0,1,0,technical,high
0.8,0.83,little,211,middle,0,1,0,support,low
0.38,0.55,little,148,middle,0,1,0,support,low
0.66,0.67,little,255,middle,0,1,0,technical,low
0.1,0.8,many,264,long,0,1,0,technical,low
0.09,0.87,many,263,long,0,1,0,IT,low
0.11,0.92,many,307,long,0,1,0,IT,low
0.84,0.94,many,222,long,0,1,0,product_mng,low
0.83,0.9,many,245,long,0,1,0,product_mng,low
0.11,0.79,many,292,long,0,1,0,IT,low
0.45,0.49,little,134,middle,0,1,0,RandD,medium
0.1,0.85,many,279,long,0,1,0,RandD,medium
0.09,0.9,many,296,long,0,1,0,technical,medium
0.1,0.88,many,267,long,0,1,0,management,medium
0.44,0.49,little,145,middle,0,1,0,sales,low
0.11,0.89,many,260,long,0,1,0,sales,low
0.73,0.97,many,235,long,0,1,0,hr,low
0.58,0.62,many,238,middle,0,1,0,hr,low
0.39,0.45,little,134,middle,0,1,0,technical,medium
0.09,0.88,many,269,long,0,1,0,technical,medium
0.37,0.51,little,132,middle,0,1,0,technical,medium
0.1,0.89,many,308,long,0,1,0,technical,medium
0.79,0.86,many,235,long,0,1,0,support,medium
0.91,0.97,many,274,long,0,1,0,technical,low
0.11,0.95,many,245,long,0,1,0,management,low
0.46,0.57,little,154,middle,0,1,0,IT,low
0.37,0.46,little,149,middle,0,1,0,IT,low
0.46,0.5,little,157,middle,0,1,0,IT,low
0.43,0.47,little,158,middle,0,1,0,product_mng,low
0.42,1,middle,202,middle,0,1,0,sales,medium
0.09,0.92,many,254,long,0,1,0,sales,medium
0.36,0.49,little,145,middle,0,1,0,technical,medium
0.42,0.75,middle,218,long,0,1,0,management,medium
0.84,0.86,many,268,long,0,1,0,marketing,medium
0.78,0.71,middle,249,long,0,1,0,marketing,medium
0.43,0.48,little,135,middle,0,1,0,sales,medium
0.89,0.82,many,243,long,0,1,0,sales,medium
0.45,0.54,little,152,middle,0,1,0,sales,low
0.79,0.91,many,271,long,0,1,0,sales,low
0.4,0.51,little,144,middle,0,1,0,accounting,low
0.11,0.78,many,243,long,0,1,0,hr,low
0.44,0.47,little,130,middle,0,1,0,technical,low
0.43,0.46,little,149,middle,0,1,0,technical,medium
0.43,0.47,little,128,middle,0,1,0,technical,medium
0.42,0.56,little,143,middle,0,1,0,support,medium
0.11,0.85,many,275,long,0,1,0,support,medium
0.1,0.89,many,291,long,0,1,0,support,medium
0.5,0.54,many,153,long,0,1,0,support,low
0.11,0.9,many,301,long,0,1,0,technical,low
0.36,0.5,little,132,middle,0,1,0,management,low
0.77,0.92,many,235,long,0,1,0,IT,low
0.1,0.9,many,290,long,0,1,0,sales,low
0.83,0.99,many,223,long,0,1,0,accounting,medium
0.1,0.83,many,300,long,0,1,0,marketing,medium
0.31,0.77,many,149,middle,0,1,0,sales,medium
0.1,0.92,many,269,long,0,1,0,sales,medium
0.11,0.9,many,247,long,0,1,0,sales,medium
0.44,0.65,middle,271,long,0,1,0,sales,low
0.97,0.78,middle,268,middle,1,0,0,technical,low
0.75,0.94,many,217,short,0,0,0,support,medium
0.91,0.88,middle,189,short,0,0,0,support,medium
0.79,0.77,middle,201,long,1,0,0,support,medium
0.9,0.93,many,263,middle,1,0,0,support,medium
0.75,0.83,middle,146,middle,0,0,0,support,medium
0.61,0.67,many,151,middle,0,0,0,IT,high
0.75,0.59,middle,117,middle,1,0,0,RandD,medium
0.52,0.97,many,170,middle,0,0,0,support,medium
0.89,0.92,middle,195,short,0,0,0,marketing,medium
0.66,0.56,many,185,middle,0,0,0,sales,medium
0.92,0.64,many,259,short,0,0,0,sales,medium
0.6,0.49,middle,239,short,0,0,0,sales,medium
0.95,0.54,many,235,long,0,0,0,sales,medium
0.51,0.87,little,130,long,0,0,0,sales,medium
0.54,0.74,little,166,middle,0,0,0,sales,medium
0.78,0.52,many,192,middle,1,0,0,technical,low
0.58,0.69,many,165,middle,0,0,0,technical,low
0.59,0.69,middle,162,middle,0,0,0,technical,low
0.94,0.99,little,273,long,0,0,0,technical,low
